log_id,machine_id,operator_id,timestamp,engine_hours,rpm,hydraulic_pressure,fuel_level,fuel_used_l,idle_time_min,active_time_min,speed_kph,tilt_angle,temperature_c,engine_load_pct,seatbelt,proximity_alert,fault_codes,weather,ground_condition,shift
1203,EXC004,OP001,2024-01-26 01:00:00,2938.7,2048,311.1,19.1,3.84,76,39,7.3,16.4,94.1,45.6,fastened,0,NONE,Cloudy,Frozen,day
1204,EXC003,OP007,2024-01-26 01:30:00,3530.4,1624,214.1,97.0,7.63,0,33,8.7,1.6,52.5,41.6,fastened,0,NONE,Rainy,Dry,night
1205,EXC002,OP006,2024-01-26 02:00:00,1562.2,1543,166.5,47.8,6.77,61,84,13.3,19.4,42.0,92.8,unfastened,0,NONE,Windy,Frozen,day
1206,EXC001,OP006,2024-01-26 02:30:00,3351.7,2058,315.9,93.7,2.28,83,34,14.6,11.6,95.3,43.8,fastened,0,NONE,Rainy,Frozen,night
1207,EXC005,OP005,2024-01-26 03:00:00,947.9,1791,302.6497997167209,23.0,15.54,62,86,15.6,14.1,46.7,63.0,fastened,0,NONE,Cloudy,Muddy,day
1208,EXC005,OP006,2024-01-26 03:30:00,8105.6,650,304.0,39.1,16.68,53,74,16.1,13.6,30.7,44.5,fastened,0,NONE,Windy,Muddy,day
1209,EXC005,OP005,2024-01-26 04:00:00,6196.3,931,121.1,68.8,3.02,47,108,5.3,12.3,95.7,46.4,fastened,0,NONE,Windy,Dry,night
1210,EXC002,OP002,2024-01-26 04:30:00,1619.4,1663,277.5,99.0,10.34,14,80,11.7,11.5,37.5,77.6,fastened,0,NONE,Sunny,Dry,day
1211,EXC004,OP006,2024-01-26 05:00:00,8396.6,1689,271.6,71.5,8.02,13,54,2.0,20.3,63.6,93.6,fastened,0,P0217,Sunny,Dry,day
1212,EXC003,OP001,2024-01-26 05:30:00,2218.3,1069,245.1,90.7,7.66,11,26,17.4,7.7,61.7,60.2,fastened,0,NONE,Windy,Muddy,day
1213,EXC002,OP001,2024-01-26 06:00:00,5989.1,850,272.2,9.7,10.66,84,58,4.8,17.1,41.4,83.2,fastened,0,NONE,Windy,Wet,day
1214,EXC005,OP006,2024-01-26 06:30:00,11049.3,1750,119.4,33.9,8.46,33,70,7.0,8.0,32.8,85.3,fastened,0,NONE,Cloudy,Frozen,day
1215,EXC002,OP008,2024-01-26 07:00:00,9154.9,1157,182.2,88.9,8.4,86,112,16.8,1.0,36.8,77.1,fastened,0,NONE,Cloudy,Muddy,day
1216,EXC001,OP001,2024-01-26 07:30:00,7051.2,1814,296.16955680911815,54.7,3.01,55,37,11.3,8.3,100.3505440672525,90.4,fastened,0,NONE,Windy,Frozen,day
1217,EXC001,OP004,2024-01-26 08:00:00,7060.5,1788,315.9,21.1,12.94,67,52,5.2,3.3,106.6,50.8,fastened,0,NONE,Sunny,Frozen,night
1218,EXC005,OP010,2024-01-26 08:30:00,863.9,986,204.0,21.1,10.65,84,110,1.6,9.7,88.0,44.4,fastened,0,NONE,Sunny,Dry,night
1219,EXC001,OP008,2024-01-26 09:00:00,5181.4,1980,110.9,77.1,1.48,46,110,8.8,1.8,87.2,66.5,fastened,0,NONE,Rainy,Muddy,night
1220,EXC003,OP009,2024-01-26 09:30:00,3754.7,878,157.0,20.0,7.07,4,104,10.6,17.3,83.6,71.0,fastened,1,NONE,Sunny,Wet,day
1221,EXC003,OP007,2024-01-26 10:00:00,5748.2,1319,285.7,52.3,4.31,74,29,12.0,13.0,91.5,61.6,fastened,0,NONE,Sunny,Frozen,night
1222,EXC004,OP002,2024-01-26 10:30:00,11421.9,1657,296.2,22.2,7.32,31,22,3.0,0.8,72.4,93.5,unfastened,0,P0217,Sunny,Dry,day
1223,EXC005,OP004,2024-01-26 11:00:00,9459.6,2195,304.0,24.8,2.58,13,51,12.7,14.2,108.8,47.2,fastened,1,NONE,Windy,Wet,night
1224,EXC003,OP006,2024-01-26 11:30:00,7358.7,2293,131.7,42.7,11.18,23,37,6.5,21.0,78.6,94.1,fastened,1,NONE,Sunny,Frozen,night
1225,EXC004,OP007,2024-01-26 12:00:00,8485.8,1848,251.4,16.2,10.68,89,44,17.0,1.4,80.5,64.5,fastened,0,P0100,Windy,Dry,night
1226,EXC005,OP002,2024-01-26 12:30:00,8794.1,1794,188.5,67.6,10.87,37,113,11.8,7.8,31.7,88.3,fastened,0,NONE,Sunny,Wet,night
1227,EXC005,OP010,2024-01-26 13:00:00,5530.8,1500,261.8,20.8,6.91,51,69,16.5,19.7,90.4,61.9,unfastened,0,NONE,Windy,Wet,day
1228,EXC005,OP010,2024-01-26 13:30:00,10409.7,1471,298.3902583227976,76.4,13.14,71,42,0.5,0.7,58.5,69.5,fastened,0,NONE,Cloudy,Frozen,night
1229,EXC004,OP001,2024-01-26 14:00:00,7445.9,1602,157.5,54.5,15.25,52,90,16.3,20.2,91.9,79.9,fastened,1,NONE,Cloudy,Wet,night
1230,EXC002,OP006,2024-01-26 14:30:00,8882.6,2283,210.1,37.9,7.79,14,99,15.8,21.8,97.8,67.5,fastened,0,P0217,Sunny,Wet,day
1231,EXC003,OP002,2024-01-26 15:00:00,231.5,1771,172.0,63.4,8.08,7,57,9.2,8.6,31.8,90.7,fastened,0,NONE,Cloudy,Muddy,day
1232,EXC004,OP004,2024-01-26 15:30:00,6501.2,2074,304.7758564235452,43.7,16.22,84,15,17.6,10.2,60.8,71.1,fastened,0,NONE,Sunny,Dry,night
1233,EXC002,OP009,2024-01-26 16:00:00,4433.8,1594,163.9,12.8,11.09,18,61,13.5,21.7,102.4,41.1,fastened,0,NONE,Sunny,Muddy,night
1234,EXC005,OP007,2024-01-26 16:30:00,759.3,1919,174.7,34.4,9.42,23,52,17.9,1.3,40.2,86.3,fastened,0,NONE,Cloudy,Wet,day
1235,EXC003,OP004,2024-01-26 17:00:00,7789.0,2130,159.9,54.8,13.4,3,30,13.6,7.0,89.5,68.7,fastened,0,NONE,Cloudy,Frozen,night
1236,EXC004,OP001,2024-01-26 17:30:00,11152.2,1387,165.7,14.9,5.93,67,77,16.5,1.4,55.9,79.1,fastened,0,NONE,Rainy,Muddy,night
1237,EXC003,OP009,2024-01-26 18:00:00,8819.8,1761,227.2,74.6,1.07,45,90,3.5,16.4,70.7,58.8,fastened,1,NONE,Windy,Frozen,night
1238,EXC005,OP003,2024-01-26 18:30:00,1050.7,1484,232.1,38.9,12.78,57,53,3.5,14.3,102.3,80.5,fastened,1,NONE,Sunny,Wet,night
1239,EXC004,OP007,2024-01-26 19:00:00,774.6,1519,302.6,24.5,11.81,16,52,9.1,19.0,80.6,81.9,fastened,0,NONE,Cloudy,Dry,night
1240,EXC004,OP003,2024-01-26 19:30:00,4205.9,1076,185.9,5.8,8.0,49,96,13.1,4.2,64.7,97.9,fastened,0,NONE,Rainy,Wet,day
1241,EXC004,OP008,2024-01-26 20:00:00,2938.7,2106,244.6,13.1,1.3,49,29,4.8,12.0,85.8,61.2,fastened,0,NONE,Cloudy,Wet,day
1242,EXC002,OP004,2024-01-26 20:30:00,428.1,2070,310.0337518740028,27.5,16.95,75,117,7.5,15.7,47.8,52.7,fastened,0,P0562,Rainy,Wet,day
1243,EXC002,OP008,2024-01-26 21:00:00,576.9,2258,202.6,39.9,13.29,64,56,3.1,6.2,31.0,67.9,fastened,0,NONE,Cloudy,Dry,day
1244,EXC005,OP001,2024-01-26 21:30:00,4207.2,1112,271.4,19.6,7.25,54,66,16.7,19.6,79.5,80.1,fastened,0,NONE,Cloudy,Dry,day
1245,EXC003,OP007,2024-01-26 22:00:00,1689.1,2397,313.3,56.8,4.02,60,75,13.4,4.4,98.9,67.9,fastened,0,P0217,Rainy,Muddy,day
1246,EXC004,OP010,2024-01-26 22:30:00,2416.5,704,273.8,23.5,10.22,62,60,0.7,2.6,86.0,90.0,fastened,0,NONE,Sunny,Dry,night
1247,EXC003,OP005,2024-01-26 23:00:00,10447.3,1213,117.7,95.7,0.87,20,15,0.4,6.2,71.6,95.9,fastened,0,NONE,Sunny,Wet,day
1248,EXC001,OP005,2024-01-26 23:30:00,11924.8,2174,142.5,58.7,8.5,53,87,17.9,17.5,41.5,96.8,fastened,0,NONE,Rainy,Frozen,night
1249,EXC003,OP007,2024-01-27 00:00:00,9674.5,1605,164.9,80.7,17.8,84,108,7.1,15.7,107.84595328311411,47.3,fastened,1,NONE,Rainy,Wet,day
1250,EXC001,OP009,2024-01-27 00:30:00,2869.9,1593,251.0,45.1,13.44,64,92,10.8,19.6,52.4,54.1,fastened,0,NONE,Windy,Frozen,night
1251,EXC001,OP009,2024-01-27 01:00:00,2192.5,1962,247.7,24.5,17.74,75,85,17.1,13.6,107.1,57.1,fastened,1,NONE,Rainy,Wet,night
1252,EXC002,OP001,2024-01-27 01:30:00,6983.9,881,130.2,47.7,7.43,4,16,17.2,20.2,67.0,93.9,fastened,0,NONE,Cloudy,Muddy,night
1253,EXC002,OP003,2024-01-27 02:00:00,9428.6,1437,198.9,44.2,2.02,75,96,1.7,12.0,94.4,85.3,fastened,0,NONE,Cloudy,Wet,night
1254,EXC004,OP009,2024-01-27 02:30:00,7923.6,644,192.8,64.2,17.39,58,58,11.4,20.2,31.0,47.0,fastened,0,NONE,Rainy,Dry,day
1255,EXC002,OP010,2024-01-27 03:00:00,9664.6,1367,251.8,91.5,15.64,16,43,17.9,19.1,67.8,65.4,fastened,0,P0217,Sunny,Wet,day
1256,EXC004,OP007,2024-01-27 03:30:00,5895.3,1811,292.15902724295904,27.5,10.34,80,64,3.2,10.4,49.7,93.9,unfastened,1,P0100,Sunny,Dry,day
1257,EXC002,OP001,2024-01-27 04:00:00,11854.4,2377,152.3,14.2,4.52,78,35,11.9,0.1,106.2,52.0,fastened,0,NONE,Windy,Wet,day
1258,EXC005,OP007,2024-01-27 04:30:00,9463.7,1004,231.3,73.0,13.43,58,43,13.9,21.7,45.9,72.1,fastened,0,NONE,Windy,Wet,day
1259,EXC003,OP010,2024-01-27 05:00:00,706.2,2176,118.2,5.0,0.84,86,99,1.4,10.9,34.0,80.0,fastened,0,NONE,Windy,Wet,day
1260,EXC001,OP009,2024-01-27 05:30:00,4432.3,670,247.1,80.5,16.5,73,93,7.0,16.3,43.0,43.8,fastened,0,P0217,Rainy,Dry,night
1261,EXC001,OP008,2024-01-27 06:00:00,6759.5,624,196.7,74.1,12.7,37,71,3.7,10.0,35.0,65.0,fastened,0,NONE,Windy,Wet,day
1262,EXC001,OP006,2024-01-27 06:30:00,2768.0,1217,218.0,83.5,3.58,89,107,1.0,8.0,55.2,93.3,fastened,0,NONE,Cloudy,Dry,night
1263,EXC003,OP010,2024-01-27 07:00:00,4899.9,1120,276.4,13.6,3.38,42,27,1.8,7.9,109.7,40.7,fastened,0,NONE,Sunny,Wet,day
1264,EXC002,OP007,2024-01-27 07:30:00,7592.4,1647,139.8,24.4,1.51,14,102,6.2,7.8,104.4,76.7,fastened,0,NONE,Rainy,Dry,night
1265,EXC001,OP006,2024-01-27 08:00:00,6670.8,948,146.2,57.4,13.98,10,62,10.4,12.7,75.8,90.7,fastened,0,NONE,Sunny,Muddy,day
1266,EXC004,OP009,2024-01-27 08:30:00,10351.3,1592,298.2,36.1,2.74,62,79,17.2,17.8,108.19224207641369,64.9,fastened,0,NONE,Windy,Wet,day
1267,EXC005,OP001,2024-01-27 09:00:00,3223.9,2377,263.0,85.4,9.6,12,102,16.8,12.5,62.0,55.0,fastened,0,NONE,Rainy,Wet,day
1268,EXC005,OP002,2024-01-27 09:30:00,11061.6,800,312.1401769208944,48.5,6.77,63,97,15.7,11.6,101.3,82.1,fastened,0,NONE,Rainy,Muddy,night
1269,EXC001,OP009,2024-01-27 10:00:00,3933.5,1376,258.6,45.8,10.11,83,118,13.9,6.7,46.8,61.3,unfastened,0,NONE,Rainy,Dry,night
1270,EXC005,OP001,2024-01-27 10:30:00,11052.7,1687,200.6,22.6,12.66,2,35,0.7,10.2,62.3,59.4,fastened,0,NONE,Cloudy,Dry,night
1271,EXC003,OP009,2024-01-27 11:00:00,3054.6,1373,235.8,58.4,4.17,15,28,7.3,4.0,39.6,55.1,fastened,0,P0217,Rainy,Wet,day
1272,EXC002,OP010,2024-01-27 11:30:00,6139.8,1339,273.1,37.9,4.01,15,12,14.0,16.4,104.9,95.7,fastened,0,NONE,Cloudy,Wet,day
1273,EXC001,OP003,2024-01-27 12:00:00,11193.7,690,109.8,47.8,6.41,75,83,17.4,17.2,57.1,83.2,fastened,0,NONE,Sunny,Wet,night
1274,EXC004,OP009,2024-01-27 12:30:00,3402.2,1459,234.5,30.8,16.87,22,66,8.3,5.2,49.7,48.0,fastened,0,NONE,Sunny,Wet,night
1275,EXC002,OP006,2024-01-27 13:00:00,10200.2,884,315.73777297153356,62.8,8.27,68,83,12.6,12.5,47.7,57.3,fastened,1,NONE,Sunny,Dry,day
1276,EXC004,OP006,2024-01-27 13:30:00,6064.6,2173,213.6,84.6,5.0,79,55,17.9,6.3,67.9,92.0,fastened,0,NONE,Windy,Dry,day
1277,EXC003,OP010,2024-01-27 14:00:00,5095.6,2037,180.0,7.0,9.59,59,48,11.2,21.5,70.3,88.1,unfastened,0,NONE,Cloudy,Dry,day
1278,EXC005,OP008,2024-01-27 14:30:00,7997.9,741,307.0,26.9,3.66,87,106,14.0,6.6,83.8,60.4,fastened,0,NONE,Rainy,Frozen,night
1279,EXC004,OP009,2024-01-27 15:00:00,2462.8,825,231.4,69.3,13.89,43,29,17.4,19.0,94.7,81.1,fastened,1,NONE,Sunny,Dry,day
1280,EXC004,OP009,2024-01-27 15:30:00,7940.1,1550,286.3,72.1,6.09,82,96,12.8,15.4,86.2,45.8,fastened,0,P0100,Cloudy,Frozen,day
1281,EXC003,OP008,2024-01-27 16:00:00,2201.9,1135,156.5,33.0,17.7,69,21,2.4,21.2,109.48521395314657,48.6,fastened,0,NONE,Cloudy,Muddy,night
1282,EXC003,OP005,2024-01-27 16:30:00,8559.3,912,180.2,32.2,11.52,42,52,17.6,15.8,72.9,92.2,unfastened,1,NONE,Windy,Dry,night
1283,EXC001,OP002,2024-01-27 17:00:00,7366.7,932,273.2,75.9,11.2,25,15,14.5,13.4,108.0,71.5,fastened,0,NONE,Windy,Frozen,night
1284,EXC004,OP001,2024-01-27 17:30:00,1764.3,928,151.6,58.0,5.58,60,11,4.8,10.1,65.8,47.9,fastened,0,NONE,Rainy,Wet,day
1285,EXC004,OP003,2024-01-27 18:00:00,1298.1,765,320.0,42.0,3.62,69,13,17.8,10.4,55.7,68.5,fastened,0,NONE,Cloudy,Wet,day
1286,EXC002,OP005,2024-01-27 18:30:00,7327.5,837,245.2,10.3,1.86,72,40,1.4,0.0,81.7,66.9,fastened,0,NONE,Sunny,Dry,night
1287,EXC001,OP002,2024-01-27 19:00:00,1545.7,1344,297.3,67.0,15.47,28,113,16.9,21.9,83.8,97.8,fastened,0,NONE,Windy,Dry,day
1288,EXC004,OP004,2024-01-27 19:30:00,7538.6,1805,123.0,32.8,17.64,88,49,15.1,12.5,105.0,40.8,unfastened,0,NONE,Rainy,Frozen,day
1289,EXC004,OP008,2024-01-27 20:00:00,11988.4,986,191.0,59.8,4.27,12,77,4.9,12.9,58.2,82.9,fastened,0,NONE,Cloudy,Muddy,day
1290,EXC004,OP001,2024-01-27 20:30:00,1563.4,1691,173.9,73.6,17.88,84,84,15.5,4.0,70.8,83.9,fastened,0,NONE,Windy,Wet,night
1291,EXC001,OP004,2024-01-27 21:00:00,5738.3,931,313.6,49.0,11.28,11,106,1.1,9.5,79.9,85.0,fastened,0,P0100,Rainy,Frozen,night
1292,EXC005,OP010,2024-01-27 21:30:00,11100.4,2262,131.8,29.1,14.27,53,109,17.1,4.8,86.7,85.1,fastened,0,P0562,Windy,Frozen,night
1293,EXC002,OP004,2024-01-27 22:00:00,11251.5,909,307.76530824142026,25.3,17.8,28,14,10.9,4.8,33.2,81.2,fastened,0,NONE,Cloudy,Frozen,day
1294,EXC002,OP008,2024-01-27 22:30:00,455.9,2030,238.8,72.0,17.57,12,34,9.4,12.0,102.0,64.6,fastened,0,P0562,Cloudy,Wet,day
1295,EXC003,OP007,2024-01-27 23:00:00,9715.3,1834,287.3,89.7,10.44,20,94,17.8,5.3,44.2,42.9,fastened,1,NONE,Cloudy,Frozen,night
1296,EXC005,OP008,2024-01-27 23:30:00,2938.7,957,315.0,98.1,9.72,85,96,0.5,14.7,48.0,96.1,fastened,0,NONE,Windy,Dry,day
1297,EXC005,OP008,2024-01-28 00:00:00,8984.2,2367,277.3,81.3,12.33,24,117,9.2,8.3,85.5,54.0,fastened,1,P0217,Windy,Muddy,day
1298,EXC001,OP006,2024-01-28 00:30:00,4324.5,1744,155.5,62.3,4.35,80,90,13.2,8.3,45.9,57.7,fastened,0,NONE,Cloudy,Frozen,night
1299,EXC005,OP010,2024-01-28 01:00:00,2776.2,677,283.5,87.1,7.3,57,68,2.0,15.4,40.7,48.9,fastened,1,NONE,Rainy,Dry,day
1300,EXC004,OP003,2024-01-28 01:30:00,5701.6,1716,215.9,42.0,14.98,89,48,0.3,14.8,105.9,59.2,fastened,1,NONE,Cloudy,Frozen,day
1301,EXC005,OP003,2024-01-28 02:00:00,2193.4,809,243.7,88.8,2.42,84,61,11.1,8.9,81.4,59.0,fastened,0,NONE,Cloudy,Frozen,day
1302,EXC005,OP006,2024-01-28 02:30:00,5147.9,1763,161.7,45.9,8.53,45,11,6.1,20.5,105.8,60.9,fastened,0,NONE,Rainy,Dry,day
1303,EXC003,OP008,2024-01-28 03:00:00,4798.3,2331,301.0320198348556,61.6,6.02,7,85,8.7,7.2,35.0,63.4,fastened,0,NONE,Windy,Frozen,night
1304,EXC001,OP007,2024-01-28 03:30:00,11558.1,1372,197.8,21.1,10.69,31,13,11.2,15.8,32.8,78.7,fastened,1,P0100,Sunny,Dry,day
1305,EXC001,OP010,2024-01-28 04:00:00,6551.3,1502,306.5928669147514,52.2,3.81,53,81,7.0,17.5,52.4,96.3,fastened,0,P0217,Cloudy,Frozen,day
1306,EXC004,OP006,2024-01-28 04:30:00,8395.1,2305,194.0,37.4,16.74,33,78,3.9,4.8,33.1,70.3,unfastened,1,P0217,Cloudy,Frozen,night
1307,EXC001,OP008,2024-01-28 05:00:00,2181.8,2148,235.6,39.8,14.35,15,118,4.3,10.4,65.1,97.7,fastened,0,NONE,Rainy,Wet,day
1308,EXC004,OP002,2024-01-28 05:30:00,11967.9,2340,122.7,61.8,1.92,44,103,3.4,0.5,106.9,43.2,fastened,0,NONE,Rainy,Frozen,day
1309,EXC001,OP001,2024-01-28 06:00:00,6022.4,1360,120.3,88.8,6.2,87,90,12.9,7.3,58.6,61.8,fastened,0,P0217,Windy,Muddy,night
1310,EXC005,OP009,2024-01-28 06:30:00,995.2,2020,309.7,83.5,1.26,82,79,2.4,5.9,100.51806158328304,41.7,unfastened,1,NONE,Sunny,Muddy,day
1311,EXC002,OP005,2024-01-28 07:00:00,7350.5,1617,259.7,38.2,2.66,33,42,17.5,17.0,81.7,74.6,fastened,0,P0562,Rainy,Wet,day
1312,EXC001,OP003,2024-01-28 07:30:00,3885.9,1466,138.0,74.7,7.91,11,95,0.1,4.9,32.6,96.8,fastened,0,NONE,Cloudy,Dry,day
1313,EXC002,OP008,2024-01-28 08:00:00,3597.8,2068,231.5,57.0,6.27,1,70,5.5,0.6,48.6,52.3,fastened,0,P0217,Sunny,Wet,day
1314,EXC005,OP004,2024-01-28 08:30:00,3872.5,2017,271.9,38.1,9.61,58,65,14.4,0.5,105.07796384468415,81.6,fastened,0,NONE,Windy,Dry,day
1315,EXC003,OP001,2024-01-28 09:00:00,5460.0,1345,231.7,91.3,5.59,61,78,1.6,16.8,37.4,84.3,fastened,1,NONE,Sunny,Dry,day
1316,EXC005,OP006,2024-01-28 09:30:00,3516.8,1312,198.7,20.3,6.31,82,38,10.6,3.2,66.6,46.0,fastened,0,P0562,Windy,Muddy,day
1317,EXC002,OP002,2024-01-28 10:00:00,9366.3,1803,283.8,81.5,17.27,52,38,5.2,14.2,84.2,65.1,fastened,0,NONE,Cloudy,Dry,night
1318,EXC004,OP010,2024-01-28 10:30:00,2229.6,601,111.2,25.2,15.81,24,14,17.4,4.4,57.2,48.1,fastened,1,P0217,Sunny,Dry,day
1319,EXC001,OP004,2024-01-28 11:00:00,1789.1,2007,239.3,89.8,0.73,2,52,3.9,4.9,55.0,60.4,fastened,0,NONE,Cloudy,Frozen,day
1320,EXC003,OP004,2024-01-28 11:30:00,1343.2,1499,204.1,73.5,11.04,47,99,1.3,17.7,107.68407502218764,86.8,fastened,0,NONE,Windy,Dry,day
1321,EXC002,OP009,2024-01-28 12:00:00,4983.3,2297,242.6,49.2,2.99,25,19,11.0,15.0,63.5,56.9,fastened,0,NONE,Windy,Muddy,day
1322,EXC004,OP001,2024-01-28 12:30:00,1443.2,1586,163.9,12.3,14.32,71,62,6.8,14.4,72.6,94.1,fastened,0,P0217,Cloudy,Dry,day
1323,EXC004,OP007,2024-01-28 13:00:00,398.2,899,135.7,22.1,15.13,89,103,16.3,20.4,46.0,85.0,fastened,1,NONE,Cloudy,Muddy,day
1324,EXC001,OP010,2024-01-28 13:30:00,3603.4,808,314.3,20.7,12.06,46,106,16.5,19.1,93.2,55.3,fastened,1,NONE,Sunny,Muddy,day
1325,EXC004,OP001,2024-01-28 14:00:00,11762.4,2215,290.1,77.3,12.28,66,112,14.3,18.6,78.0,64.7,fastened,0,NONE,Rainy,Dry,night
1326,EXC004,OP010,2024-01-28 14:30:00,229.9,1797,300.0,64.1,15.4,47,50,2.3,3.0,107.8,75.8,fastened,0,NONE,Windy,Muddy,day
1327,EXC002,OP007,2024-01-28 15:00:00,860.0,957,269.1,25.7,2.28,58,46,11.8,3.7,90.5,75.2,unfastened,0,NONE,Sunny,Dry,day
1328,EXC001,OP002,2024-01-28 15:30:00,7039.3,2136,114.3,39.9,12.88,68,40,1.7,21.6,78.0,72.7,fastened,0,NONE,Sunny,Frozen,night
1329,EXC003,OP009,2024-01-28 16:00:00,6024.8,1490,238.1,34.4,2.6,6,55,0.5,12.7,79.2,61.8,fastened,0,P0100,Windy,Muddy,night
1330,EXC002,OP009,2024-01-28 16:30:00,1341.3,2163,183.9,67.0,1.24,14,83,3.5,12.1,56.6,94.8,fastened,0,NONE,Rainy,Dry,night
1331,EXC004,OP010,2024-01-28 17:00:00,10747.2,1438,173.5,36.4,11.68,43,84,8.9,11.1,65.6,45.1,fastened,0,NONE,Cloudy,Wet,night
1332,EXC001,OP010,2024-01-28 17:30:00,8125.7,1278,154.8,78.0,5.26,64,76,8.1,16.2,83.9,76.7,fastened,0,NONE,Rainy,Frozen,night
1333,EXC002,OP007,2024-01-28 18:00:00,5986.7,853,139.7,71.0,1.3,37,60,14.0,13.1,71.2,42.1,fastened,0,NONE,Rainy,Frozen,night
1334,EXC004,OP001,2024-01-28 18:30:00,6570.4,1338,130.7,28.0,1.6,82,87,9.4,3.3,106.3,72.2,unfastened,0,NONE,Rainy,Wet,day
1335,EXC005,OP008,2024-01-28 19:00:00,9574.5,2077,126.7,35.8,17.64,88,47,4.8,2.3,108.18613444072231,50.7,fastened,0,NONE,Sunny,Muddy,day
1336,EXC003,OP008,2024-01-28 19:30:00,1267.2,2145,256.5,57.2,4.4,9,20,2.5,6.7,31.0,44.9,fastened,1,P0100,Windy,Frozen,night
1337,EXC001,OP008,2024-01-28 20:00:00,11204.7,1460,304.7,91.2,7.64,59,115,10.3,19.1,40.1,43.1,fastened,0,NONE,Windy,Wet,day
1338,EXC004,OP002,2024-01-28 20:30:00,1440.4,2396,302.360587636523,15.6,5.16,5,19,12.1,8.8,33.7,95.4,fastened,0,NONE,Windy,Muddy,day
1339,EXC001,OP008,2024-01-28 21:00:00,5556.7,664,123.3,39.1,16.87,70,103,3.8,19.2,102.3,47.4,fastened,0,NONE,Sunny,Wet,night
1340,EXC001,OP009,2024-01-28 21:30:00,3046.2,694,148.7,61.9,1.79,7,72,11.4,12.6,55.2,60.8,fastened,0,NONE,Cloudy,Wet,night
1341,EXC004,OP001,2024-01-28 22:00:00,8016.0,709,264.3,35.8,10.01,9,118,15.5,20.4,96.9,67.3,fastened,0,NONE,Cloudy,Dry,day
1342,EXC002,OP001,2024-01-28 22:30:00,10094.0,711,176.7,32.5,8.86,66,70,4.4,19.5,65.6,41.4,fastened,0,NONE,Rainy,Frozen,night
1343,EXC001,OP001,2024-01-28 23:00:00,7438.4,608,245.8,46.0,12.61,35,15,14.7,8.3,103.6,93.6,fastened,0,NONE,Cloudy,Muddy,day
1344,EXC003,OP007,2024-01-28 23:30:00,2765.3,697,145.2,23.3,16.22,35,20,17.1,12.1,68.6,40.9,fastened,1,NONE,Cloudy,Muddy,night
1345,EXC002,OP004,2024-01-29 00:00:00,9374.6,2034,266.5,62.3,0.51,38,19,16.9,15.6,98.8,92.9,fastened,0,NONE,Windy,Dry,night
1346,EXC004,OP009,2024-01-29 00:30:00,11317.7,790,244.1,88.4,0.79,73,57,2.5,1.0,83.7,41.8,unfastened,0,NONE,Rainy,Muddy,night
1347,EXC005,OP010,2024-01-29 01:00:00,2015.8,2005,148.9,91.5,7.1,60,93,0.9,3.5,51.3,63.8,fastened,0,NONE,Windy,Dry,day
1348,EXC001,OP001,2024-01-29 01:30:00,3116.8,712,305.0,49.8,7.53,76,79,13.1,16.1,76.1,85.4,fastened,0,NONE,Rainy,Frozen,day
1349,EXC004,OP008,2024-01-29 02:00:00,6402.2,1844,215.0,32.9,16.08,85,99,6.9,20.1,51.4,41.4,fastened,0,NONE,Rainy,Muddy,night
1350,EXC004,OP008,2024-01-29 02:30:00,8903.3,768,148.4,41.3,5.38,47,69,3.2,6.7,46.0,87.0,fastened,0,NONE,Cloudy,Wet,day
1351,EXC005,OP001,2024-01-29 03:00:00,1611.1,819,224.7,26.7,15.35,76,23,8.0,8.7,55.5,67.3,unfastened,0,NONE,Cloudy,Wet,night
1352,EXC002,OP002,2024-01-29 03:30:00,702.7,1840,315.05252532378677,61.9,2.06,54,30,9.8,19.2,53.7,67.3,fastened,0,NONE,Cloudy,Dry,day
1353,EXC001,OP009,2024-01-29 04:00:00,6846.8,2318,301.8,17.8,1.85,6,27,2.9,5.9,69.7,50.8,fastened,1,NONE,Windy,Muddy,night
1354,EXC005,OP001,2024-01-29 04:30:00,9587.0,908,168.2,35.2,13.54,76,112,0.7,20.4,81.0,53.5,fastened,1,NONE,Rainy,Dry,day
1355,EXC001,OP002,2024-01-29 05:00:00,3641.8,1742,295.0,21.2,13.85,39,98,14.1,3.1,107.4,86.3,fastened,0,NONE,Cloudy,Frozen,day
1356,EXC003,OP010,2024-01-29 05:30:00,7037.5,825,263.3,24.5,2.15,79,13,8.2,5.5,67.5,40.6,fastened,1,NONE,Windy,Wet,night
1357,EXC004,OP008,2024-01-29 06:00:00,9661.1,957,249.6,68.8,17.88,75,33,4.4,0.8,90.9,58.5,fastened,0,NONE,Windy,Frozen,night
1358,EXC001,OP010,2024-01-29 06:30:00,443.0,675,140.4,99.3,1.91,74,39,17.2,2.1,69.3,58.6,fastened,0,NONE,Sunny,Frozen,day
1359,EXC002,OP003,2024-01-29 07:00:00,4100.4,2203,118.9,69.2,15.97,89,88,13.7,5.6,64.7,55.7,fastened,0,P0217,Cloudy,Wet,day
1360,EXC001,OP008,2024-01-29 07:30:00,3708.0,1668,290.2,28.2,3.89,47,17,7.2,14.4,107.93827660528751,58.0,unfastened,0,NONE,Rainy,Frozen,day
1361,EXC005,OP007,2024-01-29 08:00:00,8704.4,1414,225.5,43.7,0.88,39,117,4.9,4.4,100.1,47.1,fastened,0,NONE,Windy,Muddy,day
1362,EXC002,OP009,2024-01-29 08:30:00,8028.0,1109,312.4,64.7,15.46,36,41,13.1,20.7,41.7,49.7,fastened,0,NONE,Windy,Muddy,night
